[2025-06-16 02:25:34] [INFO    ] discord.client: logging in using static token
[2025-06-16 02:25:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 6, 'op': 0, 'd': {'nonce': '6da127a878afa7db395e25ec04ab8764', 'members': [{'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'display_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'roles': ['1284755198224498779'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-19T04:23:27.050000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1284755198224498779'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-03-20T09:16:30.064000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'display_name': None, 'discriminator': '9443', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'roles': ['1380437150360932465'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-06T06:44:24.032000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1219937603650977853', 'chunk_index': 0, 'chunk_count': 1}}
[2025-06-16 02:25:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:25:35] [DEBUG   ] discord.state: Processed a chunk for 3 members in guild ID 1219937603650977853.
[2025-06-16 02:25:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 7, 'op': 0, 'd': {'nonce': '65aa933f1f46a2174f2c800e52103544', 'members': [{'user': {'username': 'iwashere', 'public_flags': 0, 'primary_guild': None, 'id': '193508394357751808', 'global_name': 'iwashere', 'display_name': 'iwashere', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c46fc28e6bbccd4c6be01066edeeb38a'}, 'roles': ['1381396579843309578', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T01:32:43.958000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'pruts', 'public_flags': 0, 'primary_guild': None, 'id': '201907347298189312', 'global_name': 'Pruts', 'display_name': 'Pruts', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7121aa14a64e8a6369b8f1ab0a1881a8'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T19:30:34.676000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'inkyoceanheart', 'public_flags': 0, 'primary_guild': None, 'id': '251434380222922754', 'global_name': 'OceanHeart', 'display_name': 'OceanHeart', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f05f3aaeda53e98db0a851460d223229'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T06:34:57.134000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'cleandert', 'public_flags': 0, 'primary_guild': None, 'id': '251915091019169793', 'global_name': 'clean', 'display_name': 'clean', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '489bde5cf2fddec45afd8408a956c727'}, 'roles': ['1381396579843309578'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T17:10:32.316000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'alitlight', 'public_flags': 256, 'primary_guild': None, 'id': '269291786344726528', 'global_name': 'Tristan', 'display_name': 'Tristan', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f13b950e0044331c6310273069030631'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-14T22:34:58.220000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'jerry4871', 'public_flags': 0, 'primary_guild': None, 'id': '309381106598412288', 'global_name': 'Manny', 'display_name': 'Manny', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '878e09feb0a2e2c21784070a87963356'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-14T23:59:44.950000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'asherkaih', 'public_flags': 0, 'primary_guild': None, 'id': '312409176120754177', 'global_name': 'Chromatic', 'display_name': 'Chromatic', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '38b0870bdfc412ec8f5522b926feb5c4'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T04:40:48.260000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'mashed_potato_cat', 'public_flags': 128, 'primary_guild': None, 'id': '370718382560903169', 'global_name': 'mashed_potato_cat', 'display_name': 'mashed_potato_cat', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '8f8836e487d0e82a46de6b9df98eeefd'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T06:05:06.533000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'masonoelsch', 'public_flags': 256, 'primary_guild': None, 'id': '409817252985307156', 'global_name': 'MasonOcean', 'display_name': 'MasonOcean', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ffc31924efae2fc72d3c788e292a21b4'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-14T22:56:12.563000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'purplecactusss', 'public_flags': 0, 'primary_guild': None, 'id': '413177557572124673', 'global_name': 'purplecactus', 'display_name': 'purplecactus', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '588eecf6e789738352b049c3e4ee78ef'}, 'roles': ['1381169059432759326'], 'premium_since': None, 'pending': False, 'nick': 'purplecactus (colby)', 'mute': False, 'joined_at': '2025-06-08T21:53:59.695000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'yathaut', 'public_flags': 64, 'primary_guild': None, 'id': '414841959039893514', 'global_name': 'thawty', 'display_name': 'thawty', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '5f1de125babc87f2f2a956b0db4d2187'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-14T22:34:49.741000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'nirelio', 'public_flags': 0, 'primary_guild': None, 'id': '437455365991563265', 'global_name': 'nirel', 'display_name': 'nirel', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e6063fb1f30e8c09f0ec206037c29895'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T02:59:53.055000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'danny120033', 'public_flags': 0, 'primary_guild': None, 'id': '439985823559974932', 'global_name': 'danny120033', 'display_name': 'danny120033', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T19:32:15.875000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'vanta_night', 'public_flags': 0, 'primary_guild': None, 'id': '472152927965020161', 'global_name': 'Vanta', 'display_name': 'Vanta', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '45420b7dd5d31e78dcda18046e996f1d'}, 'roles': ['1381396579843309578', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T21:55:19.496000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'mana.w1', 'public_flags': 128, 'primary_guild': None, 'id': '594435138406842368', 'global_name': 'Mana', 'display_name': 'Mana', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '2e057a687da96cbf0869254dc93f0004'}, 'roles': ['1381396579843309578'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-13T03:12:21.034000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'nachotronix10', 'public_flags': 0, 'primary_guild': None, 'id': '598290675804536843', 'global_name': 'Nacho', 'display_name': 'Nacho', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'c3484120f87f8e949d88ce95d0e9bcf6'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T05:02:54.731000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'its.me.maggie.', 'public_flags': 0, 'primary_guild': None, 'id': '703313416428716112', 'global_name': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '206e06d7e267b50331dbbd31789c9df1'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T01:18:53.364000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'oreange.', 'public_flags': 128, 'primary_guild': None, 'id': '704214403054043257', 'global_name': 'Bingus', 'display_name': 'Bingus', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'cc29f56a7eb9cc647a7903d698da4a1e'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T19:32:52.377000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'cannonsbarber', 'public_flags': 0, 'primary_guild': None, 'id': '762431652370317334', 'global_name': 'Nico', 'display_name': 'Nico', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'fd569c2a86842baf12015779be885195'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T05:15:44.614000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'keane.kirchner', 'public_flags': 256, 'primary_guild': None, 'id': '764737770366959628', 'global_name': 'keane.kirchner', 'display_name': 'keane.kirchner', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T17:26:46.635000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'daisy3511', 'public_flags': 0, 'primary_guild': None, 'id': '769736799551225856', 'global_name': 'Daisy3511', 'display_name': 'Daisy3511', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9301126bd6dd24ecf0afdc54069dffd2'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T02:56:19.213000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'njah2', 'public_flags': 0, 'primary_guild': {'tag': 'MISO', 'identity_guild_id': '885686998327754762', 'identity_enabled': True, 'badge': '40a7aa796426347d6b76d20dfed2c273'}, 'id': '873817451408818216', 'global_name': 'nicky', 'display_name': 'nicky', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1349849614311751731', 'palette': 'bubble_gum', 'label': 'COLLECTIBLES_NAMEPLATES_ANGELS_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates/angels/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1207048656289534022', 'expires_at': None, 'asset': 'a_82e4df4028396ad5ccaaafb397fa6248'}, 'avatar': 'a_8b709d243420a5f5a00d9e3d4853aab7'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-12T03:31:24.252000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'display_name': None, 'discriminator': '9443', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1380837748579238019', 'chunk_index': 0, 'chunk_count': 1}}
[2025-06-16 02:25:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:25:36] [DEBUG   ] discord.state: Processed a chunk for 24 members in guild ID 1380837748579238019.
[2025-06-16 02:25:37] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-16 02:25:37] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-16 02:25:37] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-16 02:25:37] [DEBUG   ] discord.client: Dispatching event ready
[2025-06-16 02:25:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_ADD', 's': 8, 'op': 0, 'd': {'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T09:25:44.281982+00:00', 'guild_id': '1380837748579238019', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-06-16 02:25:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:25:43] [DEBUG   ] discord.client: Dispatching event member_join
[2025-06-16 02:25:43] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1380837748579238019/members/346835018590453770/roles/1381174727892013167 with None has returned 403
[2025-06-16 02:25:43] [DEBUG   ] discord.http: PUT /guilds/{guild_id}/members/{user_id}/roles/{role_id} has found its initial rate limit bucket hash (b0bb9027ff6ae0c9619c2719f4a24de5).
[2025-06-16 02:26:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2025-06-16 02:26:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-16 02:26:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_ROLE_UPDATE', 's': 9, 'op': 0, 'd': {'role': {'version': 1750066013184, 'unicode_emoji': None, 'position': 4, 'permissions': '268435456', 'name': 'Bot', 'mentionable': False, 'managed': False, 'id': '1381170149738152026', 'icon': None, 'hoist': True, 'flags': 0, 'description': None, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 4440030}, 'color': 4440030}, 'guild_id': '1380837748579238019'}}
[2025-06-16 02:26:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:26:52] [DEBUG   ] discord.client: Dispatching event guild_role_update
[2025-06-16 02:26:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 9.
[2025-06-16 02:26:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-16 02:27:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_REMOVE', 's': 10, 'op': 0, 'd': {'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:05] [DEBUG   ] discord.client: Dispatching event member_remove
[2025-06-16 02:27:05] [DEBUG   ] discord.client: Dispatching event raw_member_remove
[2025-06-16 02:27:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_ADD', 's': 11, 'op': 0, 'd': {'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T09:27:12.166422+00:00', 'guild_id': '1380837748579238019', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-06-16 02:27:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:11] [DEBUG   ] discord.client: Dispatching event member_join
[2025-06-16 02:27:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 12, 'op': 0, 'd': {'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'unusual_dm_activity_until': None, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-06-16T09:27:12.166000+00:00', 'guild_id': '1380837748579238019', 'flags': 1, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-06-16 02:27:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:11] [DEBUG   ] discord.client: Dispatching event member_update
[2025-06-16 02:27:11] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1380837748579238019/members/346835018590453770/roles/1381174727892013167 with None has returned 204
[2025-06-16 02:27:11] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1380837748579238019/members/346835018590453770/roles/1381174727892013167 has received 
[2025-06-16 02:27:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 13, 'op': 0, 'd': {'member': {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '734586967785865256', 'suppress': False, 'session_id': '0164a5dcc41d2e3268167a103a481fa8', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1380837748579238019', 'discoverable': True, 'deaf': False, 'channel_id': '1382269280376193034'}}
[2025-06-16 02:27:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:29] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-06-16 02:27:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 14, 'op': 0, 'd': {'member': {'user': {'username': 'venomstrike07', 'public_flags': 256, 'primary_guild': None, 'id': '346835018590453770', 'global_name': 'Chicken', 'display_name': 'Chicken', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '08cda9655429b763142c94e25d06148b'}, 'roles': ['1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-16T09:27:12.166000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '346835018590453770', 'suppress': False, 'session_id': '921084692dd601c2c75396701db80a2b', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1380837748579238019', 'discoverable': True, 'deaf': False, 'channel_id': '1382269280376193034'}}
[2025-06-16 02:27:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:30] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-06-16 02:27:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 15, 'op': 0, 'd': {'user_id': '734586967785865256', 'timestamp': 1750066055, 'member': {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1381190475435741264', 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:34] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-16 02:27:34] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-16 02:27:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-06-16 02:27:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-16 02:27:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:27:41.818000+00:00', 'pinned': False, 'nonce': '1384102119799259136', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102124346146898', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!play dehydration of risk of rain 2', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:40] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:27:40] [DEBUG   ] discord.client: Dispatching event command
[2025-06-16 02:27:41] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1381190475435741264/messages/1384102124346146898 with None has returned 204
[2025-06-16 02:27:41] [DEBUG   ] discord.http: DELETE /channels/{channel_id}/messages/{message_id}:sub-10-seconds has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-06-16 02:27:41] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1381190475435741264/messages/1384102124346146898 has received 
[2025-06-16 02:27:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 17, 'op': 0, 'd': {'id': '1384102124346146898', 'channel_id': '1381190475435741264', 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:41] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-16 02:27:41] [DEBUG   ] discord.client: Dispatching event message_delete
